Group id,Class id,Water-Solid ratio,Chemical admixture 1-content,Chemical admixture 2-content,Chemical admixture 3-content,Carbonation reactor operation mode,Carbonation pressure control type,Carbonation pressure,Carbonation temperature control type,Carbonation temperature,Carbonation gas 1-CO2,Carbonation gas 2-H2O vapor,Carbonation gas 3-N2,Carbonation gas flow rate,Carbonation stirring speed ,Carbonation duration,Method-CO2 uptake,Chemical admixture 1_Classification 2,Chemical admixture 2_Classification 2,Chemical admixture 3_Classification 2,"Solid_Dv,50",Solid_Specific surface area,Solid_Na2O,Solid_MgO,Solid_Al2O3,Solid_SiO2,Solid_SO3,Solid_K2O,Solid_CaO,Solid_Fe2O3,Solid_Loss on ignition,Solid_Amorphous+others,Solid_Crystalline,Solid_Albite,Solid_Anhydrite,Solid_Augite,Solid_Bassanite,Solid_Brownmillerite,Solid_Brucite,Solid_Calcite,Solid_Corundum,Solid_Diopside,Solid_Glauberite,Solid_Gypsum,Solid_Hematite,Solid_Hydrotalcite,Solid_Lime,Solid_Maghemite,Solid_Magnesioferrite,Solid_Magnetite,Solid_Microcline,Solid_Mullite,Solid_Periclase,Solid_Polyhalite,Solid_Portlandite,Solid_Pyroaurite,Solid_Quartz,Solid_Spinel,Solid_Srebrodolskite,Solid_Thenardite,Experimental CO2 uptake-U2
slurry--15.0--dananjayan2016-bd0001--100.0--nan--0.0--nan--0.0--nan--0.0--nan--0.0--aqueous carbonation--batch--1.0--initial pressure--0.4--constant temperature--30.0--99.99--0.0--0.0--0.0--nan--nan--900.0--gas concentration analysis,,15,0,0,0,batch,initial pressure,0.4,constant temperature,30,99.99,0,0,0,900,3.75,gas concentration analysis,,,,18.921782134530602,14.469998792258286,1.6116687431099723,2.5926844997856078,21.47723781579159,48.85224893064504,3.842311713646239,1.3196997679088904,7.8714835714211695,10.697743251367644,13.96,62.80751232643636,37.19248767356364,0.5815891529836449,1.3815663404319682,0,0.7184336595680318,0.4605221134773226,0,0,0,0,2.702679005041644,0,1.7421112664609675,0,0.78946648,4.105335197531611,0,1.1841997203702586,0.6500114062758384,0.9210442269546452,0,0.20526675987658052,2.3026105673866137,0,15.171260946195574,3.2500570313791917,0,1.0263337993829027,0.059030759
slurry--15.0--dananjayan2016-bd0001--100.0--nan--0.0--nan--0.0--nan--0.0--nan--0.0--aqueous carbonation--batch--1.0--initial pressure--0.4--constant temperature--30.0--99.99--0.0--0.0--0.0--nan--nan--900.0--gas concentration analysis,,15,0,0,0,batch,initial pressure,0.4,constant temperature,30,99.99,0,0,0,900,3.875,gas concentration analysis,,,,18.921782134530602,14.469998792258286,1.6116687431099723,2.5926844997856078,21.47723781579159,48.85224893064504,3.842311713646239,1.3196997679088904,7.8714835714211695,10.697743251367644,13.96,62.80751232643636,37.19248767356364,0.5815891529836449,1.3815663404319682,0,0.7184336595680318,0.4605221134773226,0,0,0,0,2.702679005041644,0,1.7421112664609675,0,0.78946648,4.105335197531611,0,1.1841997203702586,0.6500114062758384,0.9210442269546452,0,0.20526675987658052,2.3026105673866137,0,15.171260946195574,3.2500570313791917,0,1.0263337993829027,0.050166011
slurry--15.0--dananjayan2016-bd0001--100.0--nan--0.0--nan--0.0--nan--0.0--nan--0.0--aqueous carbonation--batch--1.0--initial pressure--0.4--constant temperature--30.0--99.99--0.0--0.0--0.0--nan--nan--900.0--gas concentration analysis,,15,0,0,0,batch,initial pressure,0.4,constant temperature,30,99.99,0,0,0,900,4,gas concentration analysis,,,,18.921782134530602,14.469998792258286,1.6116687431099723,2.5926844997856078,21.47723781579159,48.85224893064504,3.842311713646239,1.3196997679088904,7.8714835714211695,10.697743251367644,13.96,62.80751232643636,37.19248767356364,0.5815891529836449,1.3815663404319682,0,0.7184336595680318,0.4605221134773226,0,0,0,0,2.702679005041644,0,1.7421112664609675,0,0.78946648,4.105335197531611,0,1.1841997203702586,0.6500114062758384,0.9210442269546452,0,0.20526675987658052,2.3026105673866137,0,15.171260946195574,3.2500570313791917,0,1.0263337993829027,0.05030769
slurry--15.0--dananjayan2016-bd0001--100.0--nan--0.0--nan--0.0--nan--0.0--nan--0.0--aqueous carbonation--batch--1.0--initial pressure--0.5--constant temperature--30.0--99.99--0.0--0.0--0.0--nan--nan--900.0--gas concentration analysis,,15,0,0,0,batch,initial pressure,0.5,constant temperature,30,99.99,0,0,0,900,1,gas concentration analysis,,,,18.921782134530602,14.469998792258286,1.6116687431099723,2.5926844997856078,21.47723781579159,48.85224893064504,3.842311713646239,1.3196997679088904,7.8714835714211695,10.697743251367644,13.96,62.80751232643636,37.19248767356364,0.5815891529836449,1.3815663404319682,0,0.7184336595680318,0.4605221134773226,0,0,0,0,2.702679005041644,0,1.7421112664609675,0,0.78946648,4.105335197531611,0,1.1841997203702586,0.6500114062758384,0.9210442269546452,0,0.20526675987658052,2.3026105673866137,0,15.171260946195574,3.2500570313791917,0,1.0263337993829027,0.04123223
slurry--15.0--dananjayan2016-bd0001--100.0--nan--0.0--nan--0.0--nan--0.0--nan--0.0--aqueous carbonation--batch--1.0--initial pressure--0.6--constant temperature--30.0--99.99--0.0--0.0--0.0--nan--nan--900.0--gas concentration analysis,,15,0,0,0,batch,initial pressure,0.6,constant temperature,30,99.99,0,0,0,900,1,gas concentration analysis,,,,18.921782134530602,14.469998792258286,1.6116687431099723,2.5926844997856078,21.47723781579159,48.85224893064504,3.842311713646239,1.3196997679088904,7.8714835714211695,10.697743251367644,13.96,62.80751232643636,37.19248767356364,0.5815891529836449,1.3815663404319682,0,0.7184336595680318,0.4605221134773226,0,0,0,0,2.702679005041644,0,1.7421112664609675,0,0.78946648,4.105335197531611,0,1.1841997203702586,0.6500114062758384,0.9210442269546452,0,0.20526675987658052,2.3026105673866137,0,15.171260946195574,3.2500570313791917,0,1.0263337993829027,0.041390210000000004
slurry--15.0--dananjayan2016-bd0001--100.0--nan--0.0--nan--0.0--nan--0.0--nan--0.0--aqueous carbonation--batch--1.0--initial pressure--0.8--constant temperature--30.0--99.99--0.0--0.0--0.0--nan--nan--900.0--gas concentration analysis,,15,0,0,0,batch,initial pressure,0.8,constant temperature,30,99.99,0,0,0,900,1,gas concentration analysis,,,,18.921782134530602,14.469998792258286,1.6116687431099723,2.5926844997856078,21.47723781579159,48.85224893064504,3.842311713646239,1.3196997679088904,7.8714835714211695,10.697743251367644,13.96,62.80751232643636,37.19248767356364,0.5815891529836449,1.3815663404319682,0,0.7184336595680318,0.4605221134773226,0,0,0,0,2.702679005041644,0,1.7421112664609675,0,0.78946648,4.105335197531611,0,1.1841997203702586,0.6500114062758384,0.9210442269546452,0,0.20526675987658052,2.3026105673866137,0,15.171260946195574,3.2500570313791917,0,1.0263337993829027,0.04178515
slurry--15.0--ebrahimi2017-bd0001--100.0--nan--0.0--nan--0.0--nan--0.0--nan--0.0--aqueous carbonation--semi-batch--nan--constant pressure--0.101--constant temperature--30.0--99.0--0.0--0.0--0.002--nan--nan--nan--thermogravimetric analysis,,15,0,0,0,semi-batch,constant pressure,0.101,constant temperature,30,99,0,0,0.002,,0,thermogravimetric analysis,,,,10.197015584871732,7.244216060200795,0.66,0.43,25.76,59.4,0.07,0.64,3.35,3.45,3.57,67.96767138648275,32.03232861351725,0,0.49906733390957475,0,0,0.16635577796985823,0,0,0.8631839345311522,0,0,0,0.8458958112754409,0,0.9200484536655723,0,0,0.6377356602447419,0,19.20605708141042,0,0,0.8317788898492912,0,8.062205671,0,0,0,0
slurry--15.0--ebrahimi2017-bd0001--100.0--nan--0.0--nan--0.0--nan--0.0--nan--0.0--aqueous carbonation--semi-batch--nan--constant pressure--0.101--constant temperature--30.0--99.0--0.0--0.0--0.002--nan--nan--nan--thermogravimetric analysis,,15,0,0,0,semi-batch,constant pressure,0.101,constant temperature,30,99,0,0,0.002,,0.0625,thermogravimetric analysis,,,,10.197015584871732,7.244216060200795,0.66,0.43,25.76,59.4,0.07,0.64,3.35,3.45,3.57,67.96767138648275,32.03232861351725,0,0.49906733390957475,0,0,0.16635577796985823,0,0,0.8631839345311522,0,0,0,0.8458958112754409,0,0.9200484536655723,0,0,0.6377356602447419,0,19.20605708141042,0,0,0.8317788898492912,0,8.062205671,0,0,0,0.013062891096545598
slurry--15.0--ebrahimi2017-bd0001--100.0--nan--0.0--nan--0.0--nan--0.0--nan--0.0--aqueous carbonation--semi-batch--nan--constant pressure--0.101--constant temperature--30.0--99.0--0.0--0.0--0.002--nan--nan--nan--thermogravimetric analysis,,15,0,0,0,semi-batch,constant pressure,0.101,constant temperature,30,99,0,0,0.002,,0.125,thermogravimetric analysis,,,,10.197015584871732,7.244216060200795,0.66,0.43,25.76,59.4,0.07,0.64,3.35,3.45,3.57,67.96767138648275,32.03232861351725,0,0.49906733390957475,0,0,0.16635577796985823,0,0,0.8631839345311522,0,0,0,0.8458958112754409,0,0.9200484536655723,0,0,0.6377356602447419,0,19.20605708141042,0,0,0.8317788898492912,0,8.062205671,0,0,0,0.016535494176901946
slurry--15.0--ebrahimi2017-bd0001--100.0--nan--0.0--nan--0.0--nan--0.0--nan--0.0--aqueous carbonation--semi-batch--nan--constant pressure--0.101--constant temperature--30.0--99.0--0.0--0.0--0.002--nan--nan--nan--thermogravimetric analysis,,15,0,0,0,semi-batch,constant pressure,0.101,constant temperature,30,99,0,0,0.002,,0.1875,thermogravimetric analysis,,,,10.197015584871732,7.244216060200795,0.66,0.43,25.76,59.4,0.07,0.64,3.35,3.45,3.57,67.96767138648275,32.03232861351725,0,0.49906733390957475,0,0,0.16635577796985823,0,0,0.8631839345311522,0,0,0,0.8458958112754409,0,0.9200484536655723,0,0,0.6377356602447419,0,19.20605708141042,0,0,0.8317788898492912,0,8.062205671,0,0,0,0.019075272606263682
slurry--15.0--ebrahimi2017-bd0001--100.0--nan--0.0--nan--0.0--nan--0.0--nan--0.0--aqueous carbonation--semi-batch--nan--constant pressure--0.101--constant temperature--30.0--99.0--0.0--0.0--0.002--nan--nan--nan--thermogravimetric analysis,,15,0,0,0,semi-batch,constant pressure,0.101,constant temperature,30,99,0,0,0.002,,0.25,thermogravimetric analysis,,,,10.197015584871732,7.244216060200795,0.66,0.43,25.76,59.4,0.07,0.64,3.35,3.45,3.57,67.96767138648275,32.03232861351725,0,0.49906733390957475,0,0,0.16635577796985823,0,0,0.8631839345311522,0,0,0,0.8458958112754409,0,0.9200484536655723,0,0,0.6377356602447419,0,19.20605708141042,0,0,0.8317788898492912,0,8.062205671,0,0,0,0.017135937171355753
slurry--15.0--ebrahimi2017-bd0001--100.0--nan--0.0--nan--0.0--nan--0.0--nan--0.0--aqueous carbonation--semi-batch--nan--constant pressure--0.101--constant temperature--30.0--99.0--0.0--0.0--0.002--nan--nan--nan--thermogravimetric analysis,,15,0,0,0,semi-batch,constant pressure,0.101,constant temperature,30,99,0,0,0.002,,0.3125,thermogravimetric analysis,,,,10.197015584871732,7.244216060200795,0.66,0.43,25.76,59.4,0.07,0.64,3.35,3.45,3.57,67.96767138648275,32.03232861351725,0,0.49906733390957475,0,0,0.16635577796985823,0,0,0.8631839345311522,0,0,0,0.8458958112754409,0,0.9200484536655723,0,0,0.6377356602447419,0,19.20605708141042,0,0,0.8317788898492912,0,8.062205671,0,0,0,0.020895750198074162
slurry--15.0--ebrahimi2017-bd0001--100.0--nan--0.0--nan--0.0--nan--0.0--nan--0.0--aqueous carbonation--semi-batch--nan--constant pressure--0.101--constant temperature--30.0--99.0--0.0--0.0--0.002--nan--nan--nan--thermogravimetric analysis,,15,0,0,0,semi-batch,constant pressure,0.101,constant temperature,30,99,0,0,0.002,,0.375,thermogravimetric analysis,,,,10.197015584871732,7.244216060200795,0.66,0.43,25.76,59.4,0.07,0.64,3.35,3.45,3.57,67.96767138648275,32.03232861351725,0,0.49906733390957475,0,0,0.16635577796985823,0,0,0.8631839345311522,0,0,0,0.8458958112754409,0,0.9200484536655723,0,0,0.6377356602447419,0,19.20605708141042,0,0,0.8317788898492912,0,8.062205671,0,0,0,0.018678602
slurry--15.0--ebrahimi2017-bd0001--100.0--nan--0.0--nan--0.0--nan--0.0--nan--0.0--aqueous carbonation--semi-batch--nan--constant pressure--0.101--constant temperature--30.0--99.0--0.0--0.0--0.002--nan--nan--nan--thermogravimetric analysis,,15,0,0,0,semi-batch,constant pressure,0.101,constant temperature,30,99,0,0,0.002,,0.4375,thermogravimetric analysis,,,,10.197015584871732,7.244216060200795,0.66,0.43,25.76,59.4,0.07,0.64,3.35,3.45,3.57,67.96767138648275,32.03232861351725,0,0.49906733390957475,0,0,0.16635577796985823,0,0,0.8631839345311522,0,0,0,0.8458958112754409,0,0.9200484536655723,0,0,0.6377356602447419,0,19.20605708141042,0,0,0.8317788898492912,0,8.062205671,0,0,0,0.021110411726830557
slurry--15.0--ebrahimi2017-bd0001--100.0--nan--0.0--nan--0.0--nan--0.0--nan--0.0--aqueous carbonation--semi-batch--nan--constant pressure--0.101--constant temperature--30.0--99.0--0.0--0.0--0.002--nan--nan--nan--thermogravimetric analysis,,15,0,0,0,semi-batch,constant pressure,0.101,constant temperature,30,99,0,0,0.002,,0.5,thermogravimetric analysis,,,,10.197015584871732,7.244216060200795,0.66,0.43,25.76,59.4,0.07,0.64,3.35,3.45,3.57,67.96767138648275,32.03232861351725,0,0.49906733390957475,0,0,0.16635577796985823,0,0,0.8631839345311522,0,0,0,0.8458958112754409,0,0.9200484536655723,0,0,0.6377356602447419,0,19.20605708141042,0,0,0.8317788898492912,0,8.062205671,0,0,0,0.024806677327740136
slurry--15.0--ebrahimi2017-bd0001--100.0--nan--0.0--nan--0.0--nan--0.0--nan--0.0--aqueous carbonation--semi-batch--nan--constant pressure--0.101--constant temperature--30.0--99.0--0.0--0.0--0.002--nan--nan--nan--thermogravimetric analysis,,15,0,0,0,semi-batch,constant pressure,0.101,constant temperature,30,99,0,0,0.002,,0.5625,thermogravimetric analysis,,,,10.197015584871732,7.244216060200795,0.66,0.43,25.76,59.4,0.07,0.64,3.35,3.45,3.57,67.96767138648275,32.03232861351725,0,0.49906733390957475,0,0,0.16635577796985823,0,0,0.8631839345311522,0,0,0,0.8458958112754409,0,0.9200484536655723,0,0,0.6377356602447419,0,19.20605708141042,0,0,0.8317788898492912,0,8.062205671,0,0,0,0.022939803
slurry--15.0--ebrahimi2017-bd0001--100.0--nan--0.0--nan--0.0--nan--0.0--nan--0.0--aqueous carbonation--semi-batch--nan--constant pressure--0.101--constant temperature--30.0--99.0--0.0--0.0--0.002--nan--nan--nan--thermogravimetric analysis,,15,0,0,0,semi-batch,constant pressure,0.101,constant temperature,30,99,0,0,0.002,,0.625,thermogravimetric analysis,,,,10.197015584871732,7.244216060200795,0.66,0.43,25.76,59.4,0.07,0.64,3.35,3.45,3.57,67.96767138648275,32.03232861351725,0,0.49906733390957475,0,0,0.16635577796985823,0,0,0.8631839345311522,0,0,0,0.8458958112754409,0,0.9200484536655723,0,0,0.6377356602447419,0,19.20605708141042,0,0,0.8317788898492912,0,8.062205671,0,0,0,0.022836902258479827
slurry--15.0--ebrahimi2017-bd0001--100.0--nan--0.0--nan--0.0--nan--0.0--nan--0.0--aqueous carbonation--semi-batch--nan--constant pressure--0.101--constant temperature--30.0--99.0--0.0--0.0--0.002--nan--nan--nan--thermogravimetric analysis,,15,0,0,0,semi-batch,constant pressure,0.101,constant temperature,30,99,0,0,0.002,,0.6875,thermogravimetric analysis,,,,10.197015584871732,7.244216060200795,0.66,0.43,25.76,59.4,0.07,0.64,3.35,3.45,3.57,67.96767138648275,32.03232861351725,0,0.49906733390957475,0,0,0.16635577796985823,0,0,0.8631839345311522,0,0,0,0.8458958112754409,0,0.9200484536655723,0,0,0.6377356602447419,0,19.20605708141042,0,0,0.8317788898492912,0,8.062205671,0,0,0,0.024602896
slurry--15.0--ebrahimi2017-bd0001--100.0--nan--0.0--nan--0.0--nan--0.0--nan--0.0--aqueous carbonation--semi-batch--nan--constant pressure--0.101--constant temperature--30.0--99.0--0.0--0.0--0.002--nan--nan--nan--thermogravimetric analysis,,15,0,0,0,semi-batch,constant pressure,0.101,constant temperature,30,99,0,0,0.002,,0.75,thermogravimetric analysis,,,,10.197015584871732,7.244216060200795,0.66,0.43,25.76,59.4,0.07,0.64,3.35,3.45,3.57,67.96767138648275,32.03232861351725,0,0.49906733390957475,0,0,0.16635577796985823,0,0,0.8631839345311522,0,0,0,0.8458958112754409,0,0.9200484536655723,0,0,0.6377356602447419,0,19.20605708141042,0,0,0.8317788898492912,0,8.062205671,0,0,0,0.028024050130057213
slurry--15.0--ebrahimi2017-bd0001--100.0--nan--0.0--nan--0.0--nan--0.0--nan--0.0--aqueous carbonation--semi-batch--nan--constant pressure--0.101--constant temperature--30.0--99.0--0.0--0.0--0.002--nan--nan--nan--thermogravimetric analysis,,15,0,0,0,semi-batch,constant pressure,0.101,constant temperature,30,99,0,0,0.002,,0.8125,thermogravimetric analysis,,,,10.197015584871732,7.244216060200795,0.66,0.43,25.76,59.4,0.07,0.64,3.35,3.45,3.57,67.96767138648275,32.03232861351725,0,0.49906733390957475,0,0,0.16635577796985823,0,0,0.8631839345311522,0,0,0,0.8458958112754409,0,0.9200484536655723,0,0,0.6377356602447419,0,19.20605708141042,0,0,0.8317788898492912,0,8.062205671,0,0,0,0.023540629658512065
slurry--15.0--ebrahimi2017-bd0001--100.0--nan--0.0--nan--0.0--nan--0.0--nan--0.0--aqueous carbonation--semi-batch--nan--constant pressure--0.101--constant temperature--30.0--99.0--0.0--0.0--0.002--nan--nan--nan--thermogravimetric analysis,,15,0,0,0,semi-batch,constant pressure,0.101,constant temperature,30,99,0,0,0.002,,0.8670271666666667,thermogravimetric analysis,,,,10.197015584871732,7.244216060200795,0.66,0.43,25.76,59.4,0.07,0.64,3.35,3.45,3.57,67.96767138648275,32.03232861351725,0,0.49906733390957475,0,0,0.16635577796985823,0,0,0.8631839345311522,0,0,0,0.8458958112754409,0,0.9200484536655723,0,0,0.6377356602447419,0,19.20605708141042,0,0,0.8317788898492912,0,8.062205671,0,0,0,0.024955704246561114
slurry--15.0--ebrahimi2017-bd0001--100.0--nan--0.0--nan--0.0--nan--0.0--nan--0.0--aqueous carbonation--semi-batch--nan--constant pressure--0.101--constant temperature--30.0--99.0--0.0--0.0--0.004--nan--nan--nan--thermogravimetric analysis,,15,0,0,0,semi-batch,constant pressure,0.101,constant temperature,30,99,0,0,0.004,,0,thermogravimetric analysis,,,,10.197015584871732,7.244216060200795,0.66,0.43,25.76,59.4,0.07,0.64,3.35,3.45,3.57,67.96767138648275,32.03232861351725,0,0.49906733390957475,0,0,0.16635577796985823,0,0,0.8631839345311522,0,0,0,0.8458958112754409,0,0.9200484536655723,0,0,0.6377356602447419,0,19.20605708141042,0,0,0.8317788898492912,0,8.062205671,0,0,0,0
slurry--15.0--ebrahimi2017-bd0001--100.0--nan--0.0--nan--0.0--nan--0.0--nan--0.0--aqueous carbonation--semi-batch--nan--constant pressure--0.101--constant temperature--30.0--99.0--0.0--0.0--0.004--nan--nan--nan--thermogravimetric analysis,,15,0,0,0,semi-batch,constant pressure,0.101,constant temperature,30,99,0,0,0.004,,0.0625,thermogravimetric analysis,,,,10.197015584871732,7.244216060200795,0.66,0.43,25.76,59.4,0.07,0.64,3.35,3.45,3.57,67.96767138648275,32.03232861351725,0,0.49906733390957475,0,0,0.16635577796985823,0,0,0.8631839345311522,0,0,0,0.8458958112754409,0,0.9200484536655723,0,0,0.6377356602447419,0,19.20605708141042,0,0,0.8317788898492912,0,8.062205671,0,0,0,0.018053986536838526
slurry--15.0--ebrahimi2017-bd0001--100.0--nan--0.0--nan--0.0--nan--0.0--nan--0.0--aqueous carbonation--semi-batch--nan--constant pressure--0.101--constant temperature--30.0--99.0--0.0--0.0--0.004--nan--nan--nan--thermogravimetric analysis,,15,0,0,0,semi-batch,constant pressure,0.101,constant temperature,30,99,0,0,0.004,,0.125,thermogravimetric analysis,,,,10.197015584871732,7.244216060200795,0.66,0.43,25.76,59.4,0.07,0.64,3.35,3.45,3.57,67.96767138648275,32.03232861351725,0,0.49906733390957475,0,0,0.16635577796985823,0,0,0.8631839345311522,0,0,0,0.8458958112754409,0,0.9200484536655723,0,0,0.6377356602447419,0,19.20605708141042,0,0,0.8317788898492912,0,8.062205671,0,0,0,0.020649055149775115
slurry--15.0--ebrahimi2017-bd0001--100.0--nan--0.0--nan--0.0--nan--0.0--nan--0.0--aqueous carbonation--semi-batch--nan--constant pressure--0.101--constant temperature--30.0--99.0--0.0--0.0--0.004--nan--nan--nan--thermogravimetric analysis,,15,0,0,0,semi-batch,constant pressure,0.101,constant temperature,30,99,0,0,0.004,,0.1875,thermogravimetric analysis,,,,10.197015584871732,7.244216060200795,0.66,0.43,25.76,59.4,0.07,0.64,3.35,3.45,3.57,67.96767138648275,32.03232861351725,0,0.49906733390957475,0,0,0.16635577796985823,0,0,0.8631839345311522,0,0,0,0.8458958112754409,0,0.9200484536655723,0,0,0.6377356602447419,0,19.20605708141042,0,0,0.8317788898492912,0,8.062205671,0,0,0,0.022310493433852434
slurry--15.0--ebrahimi2017-bd0001--100.0--nan--0.0--nan--0.0--nan--0.0--nan--0.0--aqueous carbonation--semi-batch--nan--constant pressure--0.101--constant temperature--30.0--99.0--0.0--0.0--0.004--nan--nan--nan--thermogravimetric analysis,,15,0,0,0,semi-batch,constant pressure,0.101,constant temperature,30,99,0,0,0.004,,0.25,thermogravimetric analysis,,,,10.197015584871732,7.244216060200795,0.66,0.43,25.76,59.4,0.07,0.64,3.35,3.45,3.57,67.96767138648275,32.03232861351725,0,0.49906733390957475,0,0,0.16635577796985823,0,0,0.8631839345311522,0,0,0,0.8458958112754409,0,0.9200484536655723,0,0,0.6377356602447419,0,19.20605708141042,0,0,0.8317788898492912,0,8.062205671,0,0,0,0.026603419189523525
slurry--15.0--ebrahimi2017-bd0001--100.0--nan--0.0--nan--0.0--nan--0.0--nan--0.0--aqueous carbonation--semi-batch--nan--constant pressure--0.101--constant temperature--30.0--99.0--0.0--0.0--0.004--nan--nan--nan--thermogravimetric analysis,,15,0,0,0,semi-batch,constant pressure,0.101,constant temperature,30,99,0,0,0.004,,0.25055466666666665,thermogravimetric analysis,,,,10.197015584871732,7.244216060200795,0.66,0.43,25.76,59.4,0.07,0.64,3.35,3.45,3.57,67.96767138648275,32.03232861351725,0,0.49906733390957475,0,0,0.16635577796985823,0,0,0.8631839345311522,0,0,0,0.8458958112754409,0,0.9200484536655723,0,0,0.6377356602447419,0,19.20605708141042,0,0,0.8317788898492912,0,8.062205671,0,0,0,0.026249985956197968
"slurry--166.66666666666666--gonz??lez2014-bd0001--100.0--nan--0.0--nan--0.0--nan--0.0--nan--0.0--aqueous carbonation--semi-batch--nan--constant pressure--0.101--constant temperature--120.0--99.9--0.0--0.0--0.8--nan--nan--0.0--acidification, infrared spectroscopy",,166.66666666666666,0,0,0,semi-batch,constant pressure,0.101,constant temperature,120,99.9,0,0,0.8,0,0,"acidification, infrared spectroscopy",,,,28.3,5,0.38438773770075263,0.5125169836010037,0.25625849180050186,2.050067934404015,38.05438603237452,0.032032311,57.40190216,0.25625849180050186,23.4,27.86965415945076,72.13034584054924,0,6.797916619313841,0.6151865972938646,3.075932986469323,19.350415124694017,1.3422253031866136,8.769388302,0,0,0,0.8388908144916336,0,7.270387059,8.508245859911455,0,0,0,0,0,10.487975920564761,0,0,0,2.703233295210294,0,0.8388908144916336,1.531657143756361,1e-05
"slurry--166.66666666666666--gonz??lez2014-bd0001--100.0--nan--0.0--nan--0.0--nan--0.0--nan--0.0--aqueous carbonation--semi-batch--nan--constant pressure--0.101--constant temperature--120.0--99.9--0.0--0.0--0.8--nan--nan--0.0--acidification, infrared spectroscopy",,166.66666666666666,0,0,0,semi-batch,constant pressure,0.101,constant temperature,120,99.9,0,0,0.8,0,0.0625,"acidification, infrared spectroscopy",,,,28.3,5,0.38438773770075263,0.5125169836010037,0.25625849180050186,2.050067934404015,38.05438603237452,0.032032311,57.40190216,0.25625849180050186,23.4,27.86965415945076,72.13034584054924,0,6.797916619313841,0.6151865972938646,3.075932986469323,19.350415124694017,1.3422253031866136,8.769388302,0,0,0,0.8388908144916336,0,7.270387059,8.508245859911455,0,0,0,0,0,10.487975920564761,0,0,0,2.703233295210294,0,0.8388908144916336,1.531657143756361,0.096423495
"slurry--166.66666666666666--gonz??lez2014-bd0001--100.0--nan--0.0--nan--0.0--nan--0.0--nan--0.0--aqueous carbonation--semi-batch--nan--constant pressure--0.101--constant temperature--120.0--99.9--0.0--0.0--0.8--nan--nan--0.0--acidification, infrared spectroscopy",,166.66666666666666,0,0,0,semi-batch,constant pressure,0.101,constant temperature,120,99.9,0,0,0.8,0,0.125,"acidification, infrared spectroscopy",,,,28.3,5,0.38438773770075263,0.5125169836010037,0.25625849180050186,2.050067934404015,38.05438603237452,0.032032311,57.40190216,0.25625849180050186,23.4,27.86965415945076,72.13034584054924,0,6.797916619313841,0.6151865972938646,3.075932986469323,19.350415124694017,1.3422253031866136,8.769388302,0,0,0,0.8388908144916336,0,7.270387059,8.508245859911455,0,0,0,0,0,10.487975920564761,0,0,0,2.703233295210294,0,0.8388908144916336,1.531657143756361,0.11351288427006752
"slurry--166.66666666666666--gonz??lez2014-bd0001--100.0--nan--0.0--nan--0.0--nan--0.0--nan--0.0--aqueous carbonation--semi-batch--nan--constant pressure--0.101--constant temperature--120.0--99.9--0.0--0.0--0.8--nan--nan--0.0--acidification, infrared spectroscopy",,166.66666666666666,0,0,0,semi-batch,constant pressure,0.101,constant temperature,120,99.9,0,0,0.8,0,0.1875,"acidification, infrared spectroscopy",,,,28.3,5,0.38438773770075263,0.5125169836010037,0.25625849180050186,2.050067934404015,38.05438603237452,0.032032311,57.40190216,0.25625849180050186,23.4,27.86965415945076,72.13034584054924,0,6.797916619313841,0.6151865972938646,3.075932986469323,19.350415124694017,1.3422253031866136,8.769388302,0,0,0,0.8388908144916336,0,7.270387059,8.508245859911455,0,0,0,0,0,10.487975920564761,0,0,0,2.703233295210294,0,0.8388908144916336,1.531657143756361,0.12383477488940342
"slurry--166.66666666666666--gonz??lez2014-bd0001--100.0--nan--0.0--nan--0.0--nan--0.0--nan--0.0--aqueous carbonation--semi-batch--nan--constant pressure--0.101--constant temperature--120.0--99.9--0.0--0.0--0.8--nan--nan--0.0--acidification, infrared spectroscopy",,166.66666666666666,0,0,0,semi-batch,constant pressure,0.101,constant temperature,120,99.9,0,0,0.8,0,0.25,"acidification, infrared spectroscopy",,,,28.3,5,0.38438773770075263,0.5125169836010037,0.25625849180050186,2.050067934404015,38.05438603237452,0.032032311,57.40190216,0.25625849180050186,23.4,27.86965415945076,72.13034584054924,0,6.797916619313841,0.6151865972938646,3.075932986469323,19.350415124694017,1.3422253031866136,8.769388302,0,0,0,0.8388908144916336,0,7.270387059,8.508245859911455,0,0,0,0,0,10.487975920564761,0,0,0,2.703233295210294,0,0.8388908144916336,1.531657143756361,0.13285307580367817
"slurry--166.66666666666666--gonz??lez2014-bd0001--100.0--nan--0.0--nan--0.0--nan--0.0--nan--0.0--aqueous carbonation--semi-batch--nan--constant pressure--0.101--constant temperature--120.0--99.9--0.0--0.0--0.8--nan--nan--0.0--acidification, infrared spectroscopy",,166.66666666666666,0,0,0,semi-batch,constant pressure,0.101,constant temperature,120,99.9,0,0,0.8,0,0.3125,"acidification, infrared spectroscopy",,,,28.3,5,0.38438773770075263,0.5125169836010037,0.25625849180050186,2.050067934404015,38.05438603237452,0.032032311,57.40190216,0.25625849180050186,23.4,27.86965415945076,72.13034584054924,0,6.797916619313841,0.6151865972938646,3.075932986469323,19.350415124694017,1.3422253031866136,8.769388302,0,0,0,0.8388908144916336,0,7.270387059,8.508245859911455,0,0,0,0,0,10.487975920564761,0,0,0,2.703233295210294,0,0.8388908144916336,1.531657143756361,0.14183188659635423
